date,ACDGNO,AWHMAN,DGS10,DGS1MO,DGS3MO,DGS5,DGS6MO,IC4WSA,M2SL,NASDAQ100,PCUADLVWRADLVWR,PERMIT,RETAILIMSA,SP500,T10YFF,UMCSENT,market_caps,prices,total_volumes
2021-02-01,40073.0,41.5,1.09,0.06,0.07,0.42,0.08,834000.0,19615.2,13248.9,169.8,1743.0,624830.0,3773.86,1.01,76.8,615013848827.3505,33064.78676701507,42488649643.23183
2021-02-02,40073.0,41.5,1.12,0.04,0.07,0.45,0.08,834000.0,19615.2,13456.12,169.8,1743.0,624830.0,3826.31,1.04,76.8,621908231690.1377,33405.99035714327,49268860242.66622
2021-02-03,40073.0,41.5,1.15,0.03,0.04,0.46,0.06,834000.0,19615.2,13402.37,169.8,1743.0,624830.0,3830.17,1.07,76.8,660664104637.4851,35485.98593382442,50730704376.60918
2021-02-04,40073.0,41.5,1.15,0.03,0.04,0.46,0.06,834000.0,19615.2,13560.89,169.8,1743.0,624830.0,3871.74,1.07,76.8,695794870715.5251,37494.71762460426,49762137494.206696
2021-02-05,40073.0,41.5,1.19,0.02,0.03,0.47,0.05,834000.0,19615.2,13603.96,169.8,1743.0,624830.0,3886.83,1.11,76.8,686453802173.3838,36816.50808203406,54494811707.23047
2021-02-08,40073.0,41.5,1.19,0.04,0.05,0.48,0.05,814500.0,19615.2,13695.02,169.8,1743.0,624830.0,3915.59,1.12,76.8,723434796637.7434,38833.34026455532,53802559038.8092
2021-02-09,40073.0,41.5,1.18,0.04,0.04,0.48,0.06,814500.0,19615.2,13687.08,169.8,1743.0,624830.0,3911.23,1.1,76.8,862413737410.9171,46307.57412159395,86994225365.2278
2021-02-10,40073.0,41.5,1.15,0.05,0.05,0.46,0.06,814500.0,19615.2,13655.27,169.8,1743.0,624830.0,3909.88,1.07,76.8,867164581003.3563,46569.56483,78828431117.05534
2021-02-11,40073.0,41.5,1.16,0.05,0.05,0.46,0.06,814500.0,19615.2,13734.35,169.8,1743.0,624830.0,3916.38,1.08,76.8,839561451461.0575,44848.69344950499,70000356395.81508
2021-02-12,40073.0,41.5,1.2,0.03,0.04,0.5,0.05,814500.0,19615.2,13807.7,169.8,1743.0,624830.0,3934.83,1.12,76.8,890629045243.5952,47815.96175554316,66187179918.887886
2021-02-16,40073.0,41.5,1.3,0.03,0.04,0.57,0.06,804000.0,19615.2,13773.77,169.8,1743.0,624830.0,3932.59,1.22,76.8,892345220938.2782,47898.487027633135,61061855793.76279
2021-02-17,40073.0,41.5,1.29,0.03,0.04,0.57,0.06,804000.0,19615.2,13699.71,169.8,1743.0,624830.0,3931.33,1.21,76.8,917339726314.6964,49238.13690672487,64141133353.975624
2021-02-18,40073.0,41.5,1.29,0.03,0.03,0.56,0.04,804000.0,19615.2,13637.51,169.8,1743.0,624830.0,3913.97,1.22,76.8,971516568847.578,52143.6788446198,68478739131.4286
2021-02-19,40073.0,41.5,1.34,0.03,0.04,0.59,0.06,804000.0,19615.2,13580.78,169.8,1743.0,624830.0,3906.71,1.27,76.8,963911356673.4604,51733.075539032034,58486508605.55778
2021-02-22,40073.0,41.5,1.37,0.03,0.03,0.61,0.04,779750.0,19615.2,13223.74,169.8,1743.0,624830.0,3876.5,1.3,76.8,1075380337357.9143,57669.3035269179,61223272210.96276
2021-02-23,40073.0,41.5,1.37,0.03,0.04,0.59,0.05,779750.0,19615.2,13194.71,169.8,1743.0,624830.0,3881.37,1.3,76.8,1012091985973.4642,54410.85629451601,101532021847.06647
2021-02-24,40073.0,41.5,1.38,0.03,0.03,0.62,0.05,779750.0,19615.2,13302.19,169.8,1743.0,624830.0,3925.43,1.31,76.8,904133801444.5278,48691.894831704405,116689607925.81473
2021-02-25,40073.0,41.5,1.54,0.04,0.04,0.81,0.06,779750.0,19615.2,12828.31,169.8,1743.0,624830.0,3829.34,1.47,76.8,929081504353.552,49849.378713583144,73140585468.96529
2021-02-26,40073.0,41.5,1.44,0.04,0.04,0.75,0.05,779750.0,19615.2,12909.44,169.8,1743.0,624830.0,3811.15,1.37,76.8,875883932252.4404,46992.665450048495,60355381275.54549
2021-03-01,40627.0,41.7,1.45,0.03,0.05,0.71,0.07,755000.0,19853.8,13282.95,170.6,1773.0,616202.0,3901.82,1.38,84.9,838307614585.1935,44970.163459946736,59679588927.08056
2021-03-02,40627.0,41.7,1.42,0.04,0.04,0.67,0.06,755000.0,19853.8,13059.95,170.6,1773.0,616202.0,3870.29,1.35,84.9,928146793676.4287,49787.33995949672,63218569171.598305
2021-03-03,40627.0,41.7,1.47,0.04,0.05,0.73,0.07,755000.0,19853.8,12683.33,170.6,1773.0,616202.0,3819.72,1.4,84.9,905413239164.9064,48532.23678981703,53499537416.816475
2021-03-04,40627.0,41.7,1.54,0.03,0.04,0.77,0.07,755000.0,19853.8,12464.0,170.6,1773.0,616202.0,3768.47,1.47,84.9,942969910364.1804,50577.45746915202,59212268141.16633
2021-03-05,40627.0,41.7,1.56,0.04,0.04,0.79,0.07,755000.0,19853.8,12668.51,170.6,1773.0,616202.0,3841.94,1.49,84.9,908517236707.5374,48727.45120080115,60749587836.169136
2021-03-08,40627.0,41.7,1.59,0.04,0.05,0.86,0.06,725250.0,19853.8,12299.08,170.6,1773.0,616202.0,3821.35,1.52,84.9,955040794770.1399,51313.09262027362,46146324828.48082
2021-03-09,40627.0,41.7,1.55,0.04,0.05,0.83,0.07,725250.0,19853.8,12794.49,170.6,1773.0,616202.0,3875.44,1.48,84.9,974195000547.444,52328.5359126325,53568946625.62234
2021-03-10,40627.0,41.7,1.53,0.03,0.04,0.8,0.06,725250.0,19853.8,12752.07,170.6,1773.0,616202.0,3898.81,1.46,84.9,1018978819157.4177,54700.273439277444,57418251743.06042
2021-03-11,40627.0,41.7,1.54,0.04,0.04,0.78,0.05,725250.0,19853.8,13052.9,170.6,1773.0,616202.0,3939.34,1.47,84.9,1044805904677.5541,56020.4877195857,63560545036.79726
2021-03-12,40627.0,41.7,1.64,0.03,0.04,0.85,0.06,725250.0,19853.8,12937.29,170.6,1773.0,616202.0,3943.34,1.57,84.9,1077836070933.286,57788.86810329514,64605228617.76096
2021-03-15,40627.0,41.7,1.62,0.02,0.04,0.84,0.06,699500.0,19853.8,13082.54,170.6,1773.0,616202.0,3968.94,1.55,84.9,1111684638819.0723,59428.967566027764,48104078384.27405
2021-03-16,40627.0,41.7,1.62,0.01,0.02,0.83,0.06,699500.0,19853.8,13152.28,170.6,1773.0,616202.0,3962.71,1.55,84.9,1049197142851.5631,55805.32924923426,70594488699.70683
2021-03-17,40627.0,41.7,1.63,0.01,0.02,0.8,0.05,699500.0,19853.8,13202.38,170.6,1773.0,616202.0,3974.12,1.56,84.9,1060221966894.7418,56830.253335076224,63219904254.35453
2021-03-18,40627.0,41.7,1.71,0.01,0.01,0.86,0.03,699500.0,19853.8,12789.14,170.6,1773.0,616202.0,3915.46,1.64,84.9,1101028543248.462,59014.92563205099,63368268626.27834
2021-03-19,40627.0,41.7,1.74,0.01,0.01,0.9,0.03,699500.0,19853.8,12866.99,170.6,1773.0,616202.0,3913.1,1.67,84.9,1081065767945.8683,57922.40959262911,58387006275.72827
2021-03-22,40627.0,41.7,1.69,0.02,0.03,0.87,0.05,680750.0,19853.8,13086.51,170.6,1773.0,616202.0,3940.59,1.62,84.9,1074356788297.177,57573.539344778685,55664123837.602554
2021-03-23,40627.0,41.7,1.63,0.02,0.01,0.83,0.04,680750.0,19853.8,13017.79,170.6,1773.0,616202.0,3910.52,1.56,84.9,1020641820438.662,54370.137557895185,62001716794.84347
2021-03-24,40627.0,41.7,1.62,0.02,0.02,0.83,0.04,680750.0,19853.8,12798.88,170.6,1773.0,616202.0,3889.14,1.55,84.9,1017637245492.0177,54584.86994699455,60383378707.04851
2021-03-25,40627.0,41.7,1.63,0.02,0.02,0.82,0.04,680750.0,19853.8,12780.51,170.6,1773.0,616202.0,3909.52,1.56,84.9,982797427007.2565,52526.86659704657,73029051195.05199
2021-03-26,40627.0,41.7,1.67,0.02,0.02,0.85,0.04,680750.0,19853.8,12979.12,170.6,1773.0,616202.0,3974.54,1.6,84.9,959155260366.7408,51416.908304980054,63401640502.561295
2021-03-29,40627.0,41.7,1.73,0.02,0.03,0.89,0.04,669250.0,19853.8,12965.74,170.6,1773.0,616202.0,3971.09,1.66,84.9,1039333584621.1438,55728.10132780653,49315845081.42435
2021-03-30,40627.0,41.7,1.73,0.01,0.02,0.9,0.04,669250.0,19853.8,12896.53,170.6,1773.0,616202.0,3958.55,1.66,84.9,1075942162536.995,57634.92869447539,57387039705.47129
2021-03-31,40627.0,41.7,1.74,0.01,0.03,0.92,0.05,669250.0,19853.8,13091.44,170.6,1773.0,616202.0,3972.89,1.68,84.9,1095293012032.8433,58668.628336761,52387542500.621956
2021-04-01,36863.0,41.6,1.69,0.02,0.02,0.9,0.04,669250.0,20110.7,13329.51,171.0,1765.0,605695.0,4019.87,1.62,88.3,1098127310946.8978,58817.3738884188,57495844477.9185
2021-04-05,36863.0,41.6,1.73,0.03,0.03,0.94,0.04,657250.0,20110.7,13598.16,171.0,1765.0,605695.0,4077.91,1.66,88.3,1087344280109.6896,58228.802623466196,46156767978.177345
2021-04-06,36863.0,41.6,1.67,0.02,0.02,0.88,0.04,657250.0,20110.7,13578.46,171.0,1765.0,605695.0,4073.94,1.6,88.3,1096202611389.9541,58706.81559311396,54670173277.08731
2021-04-07,36863.0,41.6,1.68,0.01,0.02,0.87,0.04,657250.0,20110.7,13616.7,171.0,1765.0,605695.0,4079.95,1.61,88.3,1084341670320.8142,58062.17872433649,61497704158.13829
2021-04-08,36863.0,41.6,1.64,0.02,0.01,0.85,0.04,657250.0,20110.7,13758.5,171.0,1765.0,605695.0,4097.17,1.57,88.3,1050759681844.6099,56134.41738866435,67617613532.43307
2021-04-09,36863.0,41.6,1.67,0.02,0.02,0.87,0.03,657250.0,20110.7,13845.05,171.0,1765.0,605695.0,4128.8,1.6,88.3,1083362883828.1199,58065.644024815316,48714359354.07226
2021-04-12,36863.0,41.6,1.69,0.02,0.02,0.89,0.04,625250.0,20110.7,13819.35,171.0,1765.0,605695.0,4127.99,1.62,88.3,1120606689450.4702,59988.02095852983,46792500386.96501
2021-04-13,36863.0,41.6,1.64,0.03,0.03,0.85,0.05,625250.0,20110.7,13986.49,171.0,1765.0,605695.0,4141.59,1.57,88.3,1118532902101.5269,59911.020594847316,55994558888.5224
2021-04-14,36863.0,41.6,1.64,0.02,0.02,0.87,0.04,625250.0,20110.7,13803.91,171.0,1765.0,605695.0,4124.66,1.57,88.3,1187737045885.1743,63576.676041048275,71993120011.18321
2021-04-15,36863.0,41.6,1.56,0.02,0.02,0.81,0.04,625250.0,20110.7,14026.19,171.0,1765.0,605695.0,4170.42,1.49,88.3,1173412921929.8884,62807.12323259299,80157135507.58896
2021-04-16,36863.0,41.6,1.59,0.02,0.02,0.84,0.04,625250.0,20110.7,14041.91,171.0,1765.0,605695.0,4185.47,1.52,88.3,1179561609816.9358,63179.772446084695,60495376851.28074
2021-04-19,36863.0,41.6,1.61,0.01,0.02,0.85,0.04,610000.0,20110.7,13907.67,171.0,1765.0,605695.0,4163.26,1.54,88.3,1053618163309.5769,56288.94534001195,102065957642.22952
